1415109849467	null	null	5535000	null	1	2
1415109849470	497000	null	1604000	null	21	2
1415109849471	97000	null	1641000	null	22	1
1415109849472	49000	null	725000	null	21	2
1415109849473	32000	null	902000	null	22	1
1415109849474	39000	null	620000	null	21	2
1415109849478	3225000	null	1264000	null	22	1
1415109849479	35000	null	714000	null	21	2
1415109849480	29000	null	920000	null	22	1
1415109849480	33000	null	597000	null	21	2
1415109849481	29000	null	872000	null	22	1
1415109849482	33000	null	656000	null	21	2
1415109849483	29000	null	877000	null	22	1
1415109849484	31000	null	659000	null	21	2
1415109849485	30000	null	899000	null	22	1
1415109849485	33000	null	637000	null	21	2
1415109849486	31000	null	894000	null	22	1
1415109849487	33000	null	678000	null	21	2
1415109849488	30000	null	968000	null	22	1
1415109849489	34000	null	688000	null	21	2
1415109849490	33000	null	846000	null	22	1
1415109849490	33000	null	638000	null	21	2
1415109849491	44000	null	889000	null	22	1
1415109849492	34000	null	635000	null	21	2
1415109849493	45000	null	851000	null	22	1
1415109849493	32000	null	625000	null	21	2
1415109849494	30000	null	825000	null	22	1
1415109849495	34000	null	585000	null	21	2
1415109849496	29000	null	792000	null	22	1
1415109849496	34000	null	581000	null	21	2
1415109849497	29000	null	801000	null	22	1
1415109849498	33000	null	576000	null	21	2
1415109849499	30000	null	839000	null	22	1
1415109849499	34000	null	614000	null	21	2
1415109849500	50000	null	881000	null	22	1
1415109849501	33000	null	630000	null	21	2
1415109849502	29000	null	854000	null	22	1
1415109849502	32000	null	608000	null	21	2
1415109849503	44000	null	928000	null	22	1
1415109849504	34000	null	809000	null	21	2
1415109849505	46000	null	954000	null	22	1
1415109849506	49000	null	734000	null	21	2
1415109849507	31000	null	1020000	null	22	1
1415109849509	40000	null	1854000	null	21	2
1415109849510	32000	null	861000	null	22	1
1415109849510	33000	null	623000	null	21	2
1415109849511	29000	null	898000	null	22	1
1415109849512	34000	null	698000	null	21	2
1415109849513	41000	null	881000	null	22	1
1415109849514	33000	null	636000	null	21	2
1415109849515	32000	null	950000	null	22	1
1415109849515	33000	null	609000	null	21	2
1415109849516	43000	null	844000	null	22	1
1415109849517	33000	null	715000	null	21	2
1415109849518	32000	null	842000	null	22	1
1415109849518	32000	null	614000	null	21	2
1415109849519	43000	null	850000	null	22	1
1415109849520	32000	null	595000	null	21	2
1415109849521	29000	null	847000	null	22	1
1415109849522	49000	null	692000	null	21	2
1415109849523	42000	null	913000	null	22	1
1415109849523	40000	null	764000	null	21	2
1415109849524	45000	null	915000	null	22	1
1415109849525	34000	null	787000	null	21	2
1415109849526	47000	null	1014000	null	22	1
1415109849527	52000	null	819000	null	21	2
1415109849528	32000	null	887000	null	22	1
1415109849529	34000	null	830000	null	21	2
1415109849530	36000	null	915000	null	22	1
1415109849531	37000	null	747000	null	21	2
1415109849531	29000	null	871000	null	22	1
1415109849532	32000	null	650000	null	21	2
1415109849533	28000	null	936000	null	22	1
1415109849534	31000	null	727000	null	21	2
1415109849535	31000	null	852000	null	22	1
1415109849535	33000	null	643000	null	21	2
1415109849536	29000	null	849000	null	22	1
1415109849537	34000	null	643000	null	21	2
1415109849538	30000	null	887000	null	22	1
1415109849539	33000	null	731000	null	21	2
1415109849540	29000	null	963000	null	22	1
1415109849540	33000	null	684000	null	21	2
1415109849541	29000	null	888000	null	22	1
1415109849542	33000	null	673000	null	21	2
1415109849543	29000	null	828000	null	22	1
1415109849544	32000	null	658000	null	21	2
1415109849544	29000	null	876000	null	22	1
1415109849545	32000	null	662000	null	21	2
1415109849546	29000	null	924000	null	22	1
1415109849547	32000	null	658000	null	21	2
1415109849548	28000	null	896000	null	22	1
1415109849548	34000	null	667000	null	21	2
1415109849549	28000	null	899000	null	22	1
1415109849550	32000	null	596000	null	21	2
1415109849551	45000	null	926000	null	22	1
1415109849552	35000	null	696000	null	21	2
1415109849553	28000	null	870000	null	22	1
1415109849553	31000	null	689000	null	21	2
1415109849554	32000	null	888000	null	22	1
1415109849555	34000	null	603000	null	21	2
1415109849556	45000	null	936000	null	22	1
1415109849557	32000	null	680000	null	21	2
1415109849557	28000	null	873000	null	22	1
1415109849558	33000	null	679000	null	21	2
1415109849559	30000	null	880000	null	22	1
1415109849560	32000	null	620000	null	21	2
1415109849561	28000	null	882000	null	22	1
1415109849561	32000	null	657000	null	21	2
1415109849562	28000	null	927000	null	22	1
1415109849563	31000	null	595000	null	21	2
1415109849564	29000	null	829000	null	22	1
1415109849565	115000	null	643000	null	21	2
1415109849565	34000	null	895000	null	22	1
1415109849566	32000	null	748000	null	21	2
1415109849567	31000	null	892000	null	22	1
1415109849568	31000	null	663000	null	21	2
1415109849569	31000	null	873000	null	22	1
1415109849569	33000	null	655000	null	21	2
1415109849570	28000	null	846000	null	22	1
1415109849571	37000	null	700000	null	21	2
1415109849572	28000	null	906000	null	22	1
1415109849573	31000	null	652000	null	21	2
1415109849574	27000	null	927000	null	22	1
1415109849574	32000	null	621000	null	21	2
1415109849575	29000	null	840000	null	22	1
1415109849576	35000	null	634000	null	21	2
1415109849577	38000	null	892000	null	22	1
1415109849577	33000	null	680000	null	21	2
1415109849578	30000	null	885000	null	22	1
1415109849579	32000	null	686000	null	21	2
1415109849580	28000	null	867000	null	22	1
1415109849581	31000	null	654000	null	21	2
1415109849582	27000	null	850000	null	22	1
1415109849582	33000	null	658000	null	21	2
1415109849583	30000	null	880000	null	22	1
1415109849584	33000	null	646000	null	21	2
1415109849585	28000	null	874000	null	22	1
1415109849585	33000	null	687000	null	21	2
1415109849586	35000	null	1019000	null	22	1
1415109849587	37000	null	779000	null	21	2
1415109849588	30000	null	885000	null	22	1
1415109849589	35000	null	676000	null	21	2
1415109849590	29000	null	922000	null	22	1
1415109849591	32000	null	659000	null	21	2
1415109849592	31000	null	942000	null	22	1
1415109849592	31000	null	658000	null	21	2
1415109849593	28000	null	867000	null	22	1
1415109849594	32000	null	667000	null	21	2
1415109849595	28000	null	938000	null	22	1
