1415109810343	32000	null	1286000	null	22	1
1415109810345	35000	null	1281000	null	21	2
1415109810346	41000	null	1311000	null	22	1
1415109810347	33000	null	1161000	null	21	2
1415109810349	29000	null	1231000	null	22	1
1415109810350	32000	null	1160000	null	21	2
1415109810351	44000	null	1392000	null	22	1
1415109810353	47000	null	1394000	null	21	2
1415109810354	59000	null	1305000	null	22	1
1415109810355	34000	null	1187000	null	21	2
1415109810357	30000	null	1250000	null	22	1
1415109810358	31000	null	1148000	null	21	2
1415109810359	29000	null	1235000	null	22	1
1415109810360	31000	null	1232000	null	21	2
1415109810362	29000	null	1279000	null	22	1
1415109810363	35000	null	1173000	null	21	2
1415109810364	30000	null	1244000	null	22	1
1415109810367	33000	null	2510000	null	21	2
1415109810368	32000	null	1435000	null	22	1
1415109810369	32000	null	1156000	null	21	2
1415109810371	30000	null	1245000	null	22	1
1415109810372	32000	null	1158000	null	21	2
1415109810373	32000	null	1374000	null	22	1
1415109810374	33000	null	1220000	null	21	2
1415109810376	32000	null	1406000	null	22	1
1415109810377	36000	null	1225000	null	21	2
1415109810378	31000	null	1311000	null	22	1
1415109810380	34000	null	1178000	null	21	2
1415109810381	30000	null	1307000	null	22	1
1415109810382	35000	null	1219000	null	21	2
1415109810384	34000	null	1387000	null	22	1
1415109810385	34000	null	1169000	null	21	2
1415109810386	30000	null	1444000	null	22	1
1415109810388	51000	null	1332000	null	21	2
1415109810389	32000	null	1332000	null	22	1
1415109810390	32000	null	1187000	null	21	2
1415109810392	29000	null	1257000	null	22	1
1415109810393	32000	null	1162000	null	21	2
1415109810394	29000	null	1394000	null	22	1
1415109810395	30000	null	1226000	null	21	2
1415109810397	29000	null	1251000	null	22	1
1415109810398	33000	null	1131000	null	21	2
1415109810399	37000	null	1313000	null	22	1
1415109810400	31000	null	1109000	null	21	2
1415109810402	32000	null	1424000	null	22	1
1415109810403	50000	null	1253000	null	21	2
1415109810404	41000	null	1319000	null	22	1
1415109810406	31000	null	1143000	null	21	2
1415109810407	30000	null	1254000	null	22	1
1415109810408	31000	null	1136000	null	21	2
1415109810409	30000	null	1247000	null	22	1
1415109810411	31000	null	1182000	null	21	2
1415109810412	29000	null	1256000	null	22	1
1415109810413	31000	null	1131000	null	21	2
1415109810414	30000	null	1211000	null	22	1
1415109810415	31000	null	1127000	null	21	2
1415109810417	30000	null	1257000	null	22	1
1415109810418	33000	null	1145000	null	21	2
1415109810419	29000	null	1306000	null	22	1
1415109810421	32000	null	1250000	null	21	2
1415109810422	31000	null	1427000	null	22	1
1415109810423	32000	null	1179000	null	21	2
1415109810425	28000	null	1308000	null	22	1
1415109810426	33000	null	1144000	null	21	2
1415109810427	31000	null	1276000	null	22	1
1415109810428	32000	null	1127000	null	21	2
1415109810429	30000	null	1187000	null	22	1
1415109810431	245000	null	1137000	null	21	2
1415109810432	27000	null	1279000	null	22	1
1415109810433	28000	null	1145000	null	21	2
1415109810435	26000	null	1264000	null	22	1
1415109810436	28000	null	1170000	null	21	2
1415109810437	27000	null	1285000	null	22	1
1415109810438	28000	null	1113000	null	21	2
1415109810439	24000	null	1263000	null	22	1
1415109810441	28000	null	1132000	null	21	2
1415109810442	26000	null	1527000	null	22	1
1415109810443	29000	null	1128000	null	21	2
1415109810445	26000	null	1246000	null	22	1
1415109810446	28000	null	1263000	null	21	2
1415109810447	28000	null	1211000	null	22	1
1415109810448	28000	null	1158000	null	21	2
1415109810450	25000	null	1310000	null	22	1
1415109810451	30000	null	1136000	null	21	2
1415109810452	26000	null	1213000	null	22	1
1415109810453	29000	null	1162000	null	21	2
1415109810455	26000	null	1214000	null	22	1
1415109810456	28000	null	1124000	null	21	2
1415109810457	26000	null	1152000	null	22	1
1415109810458	28000	null	1168000	null	21	2
1415109810459	26000	null	1248000	null	22	1
1415109810461	28000	null	1183000	null	21	2
1415109810462	25000	null	1213000	null	22	1
1415109810463	28000	null	1111000	null	21	2
1415109810464	25000	null	1195000	null	22	1
1415109810465	27000	null	1058000	null	21	2
1415109810467	27000	null	1286000	null	22	1
1415109810468	29000	null	1244000	null	21	2
1415109810469	30000	null	1384000	null	22	1
1415109810470	29000	null	1149000	null	21	2
1415109810472	28000	null	1290000	null	22	1
1415109810473	29000	null	1175000	null	21	2
1415109810474	27000	null	1219000	null	22	1
1415109810475	29000	null	1204000	null	21	2
1415109810477	29000	null	1333000	null	22	1
1415109810478	44000	null	1234000	null	21	2
1415109810479	26000	null	1325000	null	22	1
1415109810481	29000	null	1410000	null	21	2
1415109810482	26000	null	1248000	null	22	1
1415109810483	28000	null	1092000	null	21	2
1415109810484	27000	null	1242000	null	22	1
1415109810486	29000	null	1150000	null	21	2
1415109810487	26000	null	1224000	null	22	1
1415109810488	28000	null	1120000	null	21	2
1415109810489	27000	null	1185000	null	22	1
1415109810490	28000	null	1147000	null	21	2
1415109810492	40000	null	1226000	null	22	1
1415109810493	29000	null	1114000	null	21	2
1415109810494	27000	null	1287000	null	22	1
1415109810495	29000	null	1115000	null	21	2
1415109810497	26000	null	1320000	null	22	1
1415109810498	37000	null	1134000	null	21	2
1415109810499	27000	null	1306000	null	22	1
1415109810500	29000	null	1036000	null	21	2
1415109810501	27000	null	1149000	null	22	1
1415109810503	29000	null	1198000	null	21	2
1415109810504	26000	null	1176000	null	22	1
1415109810505	29000	null	1141000	null	21	2
1415109810506	26000	null	1203000	null	22	1
1415109810507	27000	null	1111000	null	21	2
1415109810509	25000	null	1285000	null	22	1
1415109810510	29000	null	1094000	null	21	2
1415109810511	27000	null	1232000	null	22	1
1415109810512	28000	null	1096000	null	21	2
1415109810513	27000	null	1256000	null	22	1
1415109810515	29000	null	1102000	null	21	2
1415109810516	29000	null	1165000	null	22	1
1415109810517	29000	null	1134000	null	21	2
1415109810518	25000	null	1249000	null	22	1
1415109810519	29000	null	1136000	null	21	2
1415109810521	26000	null	1235000	null	22	1
1415109810522	29000	null	1042000	null	21	2
1415109810523	28000	null	1242000	null	22	1
1415109810524	30000	null	1186000	null	21	2
1415109810525	31000	null	1178000	null	22	1
1415109810527	29000	null	1098000	null	21	2
1415109810528	26000	null	1396000	null	22	1
1415109810529	29000	null	1147000	null	21	2
1415109810530	27000	null	1175000	null	22	1
1415109810531	29000	null	1072000	null	21	2
1415109810533	36000	null	1225000	null	22	1
1415109810534	29000	null	1134000	null	21	2
1415109810535	32000	null	1341000	null	22	1
1415109810537	45000	null	1285000	null	21	2
1415109810538	40000	null	1332000	null	22	1
1415109810539	45000	null	1170000	null	21	2
1415109810540	41000	null	1240000	null	22	1
1415109810542	28000	null	1154000	null	21	2
1415109810544	27000	null	2345000	null	22	1
1415109810545	32000	null	1088000	null	21	2
1415109810546	31000	null	1323000	null	22	1
1415109810548	46000	null	1142000	null	21	2
1415109810549	27000	null	1347000	null	22	1
1415109810550	30000	null	1046000	null	21	2
1415109810551	27000	null	1133000	null	22	1
1415109810552	29000	null	1124000	null	21	2
1415109810554	28000	null	1140000	null	22	1
1415109810555	29000	null	1059000	null	21	2
1415109810556	29000	null	1172000	null	22	1
1415109810557	29000	null	1095000	null	21	2
1415109810558	28000	null	1379000	null	22	1
1415109810560	30000	null	1191000	null	21	2
1415109810561	29000	null	1189000	null	22	1
1415109810562	30000	null	1060000	null	21	2
1415109810563	28000	null	1165000	null	22	1
1415109810564	29000	null	1096000	null	21	2
1415109810565	29000	null	1163000	null	22	1
1415109810566	29000	null	1026000	null	21	2
1415109810568	43000	null	1263000	null	22	1
1415109810569	48000	null	1428000	null	21	2
1415109810571	37000	null	1376000	null	22	1
1415109810572	30000	null	1148000	null	21	2
1415109810573	28000	null	1234000	null	22	1
1415109810574	38000	null	1091000	null	21	2
1415109810576	29000	null	1396000	null	22	1
1415109810577	31000	null	1257000	null	21	2
1415109810579	44000	null	1572000	null	22	1
1415109810580	46000	null	1411000	null	21	2
1415109810581	46000	null	1353000	null	22	1
1415109810583	32000	null	1312000	null	21	2
1415109810584	32000	null	1411000	null	22	1
1415109810585	30000	null	1164000	null	21	2
1415109810587	28000	null	1242000	null	22	1
1415109810588	30000	null	1174000	null	21	2
1415109810589	28000	null	1432000	null	22	1
1415109810591	34000	null	1232000	null	21	2
1415109810592	29000	null	1424000	null	22	1
1415109810593	45000	null	1125000	null	21	2
1415109810594	27000	null	1198000	null	22	1
1415109810596	29000	null	1094000	null	21	2
1415109810597	29000	null	1511000	null	22	1
1415109810598	31000	null	1136000	null	21	2
1415109810600	42000	null	1291000	null	22	1
1415109810601	46000	null	1236000	null	21	2
1415109810602	41000	null	1287000	null	22	1
1415109810603	42000	null	1132000	null	21	2
1415109810605	39000	null	1227000	null	22	1
1415109810606	40000	null	1115000	null	21	2
1415109810607	38000	null	1261000	null	22	1
1415109810608	41000	null	1242000	null	21	2
1415109810610	37000	null	1282000	null	22	1
1415109810611	31000	null	1123000	null	21	2
1415109810612	31000	null	1231000	null	22	1
1415109810613	30000	null	1057000	null	21	2
1415109810614	26000	null	1189000	null	22	1
1415109810616	29000	null	1054000	null	21	2
1415109810617	26000	null	1217000	null	22	1
1415109810618	42000	null	1215000	null	21	2
1415109810619	40000	null	1386000	null	22	1
1415109810621	31000	null	1236000	null	21	2
1415109810622	30000	null	1401000	null	22	1
1415109810623	47000	null	1221000	null	21	2
1415109810625	31000	null	1214000	null	22	1
1415109810626	30000	null	1124000	null	21	2
1415109810627	29000	null	1312000	null	22	1
1415109810628	31000	null	1138000	null	21	2
1415109810630	25000	null	1137000	null	22	1
1415109810631	29000	null	1066000	null	21	2
1415109810632	26000	null	1121000	null	22	1
1415109810633	28000	null	1002000	null	21	2
1415109810634	27000	null	1133000	null	22	1
1415109810635	29000	null	1024000	null	21	2
1415109810636	27000	null	1146000	null	22	1
1415109810637	28000	null	1074000	null	21	2
1415109810639	27000	null	1217000	null	22	1
1415109810640	28000	null	1081000	null	21	2
1415109810641	27000	null	1232000	null	22	1
1415109810642	28000	null	1139000	null	21	2
1415109810643	28000	null	1192000	null	22	1
1415109810644	29000	null	1053000	null	21	2
1415109810646	28000	null	1267000	null	22	1
1415109810647	29000	null	1084000	null	21	2
1415109810648	28000	null	1224000	null	22	1
1415109810649	29000	null	1114000	null	21	2
1415109810650	26000	null	1099000	null	22	1
1415109810651	29000	null	1096000	null	21	2
1415109810653	29000	null	1204000	null	22	1
1415109810654	29000	null	1235000	null	21	2
1415109810655	37000	null	1145000	null	22	1
1415109810656	29000	null	1110000	null	21	2
1415109810657	37000	null	1176000	null	22	1
1415109810659	28000	null	1100000	null	21	2
1415109810660	25000	null	1289000	null	22	1
1415109810661	29000	null	1140000	null	21	2
1415109810662	26000	null	1169000	null	22	1
1415109810663	29000	null	1120000	null	21	2
1415109810665	28000	null	1154000	null	22	1
1415109810666	283000	null	1113000	null	21	2
1415109810667	26000	null	1139000	null	22	1
1415109810668	29000	null	1038000	null	21	2
1415109810669	26000	null	1097000	null	22	1
1415109810670	29000	null	1068000	null	21	2
1415109810672	27000	null	1207000	null	22	1
1415109810673	45000	null	1170000	null	21	2
1415109810674	28000	null	1289000	null	22	1
1415109810675	27000	null	1190000	null	21	2
1415109810677	26000	null	1249000	null	22	1
1415109810678	29000	null	1051000	null	21	2
1415109810679	26000	null	1143000	null	22	1
1415109810680	28000	null	1144000	null	21	2
1415109810681	26000	null	1208000	null	22	1
1415109810682	29000	null	1052000	null	21	2
1415109810684	26000	null	1199000	null	22	1
1415109810685	28000	null	1077000	null	21	2
1415109810686	27000	null	1137000	null	22	1
1415109810687	27000	null	1085000	null	21	2
1415109810688	25000	null	1138000	null	22	1
1415109810689	52000	null	1058000	null	21	2
1415109810691	26000	null	1199000	null	22	1
1415109810692	32000	null	1091000	null	21	2
1415109810693	26000	null	1231000	null	22	1
1415109810694	28000	null	1057000	null	21	2
1415109810695	25000	null	1177000	null	22	1
1415109810696	27000	null	1100000	null	21	2
1415109810698	25000	null	1223000	null	22	1
1415109810699	36000	null	1250000	null	21	2
1415109810700	25000	null	1225000	null	22	1
1415109810701	29000	null	1087000	null	21	2
1415109810702	28000	null	1120000	null	22	1
1415109810703	36000	null	1087000	null	21	2
1415109810705	26000	null	1212000	null	22	1
1415109810706	39000	null	1213000	null	21	2
1415109810707	43000	null	1408000	null	22	1
1415109810709	44000	null	1708000	null	21	2
1415109810711	44000	null	1628000	null	22	1
1415109810712	48000	null	1407000	null	21	2
1415109810714	31000	null	1837000	null	22	1
1415109810716	49000	null	1662000	null	21	2
1415109810721	44000	null	5255000	null	22	1
1415109810723	51000	null	1603000	null	21	2
1415109810726	33000	null	2783000	null	22	1
1415109810727	51000	null	1351000	null	21	2
1415109810728	41000	null	1389000	null	22	1
1415109810730	45000	null	1387000	null	21	2
1415109810731	40000	null	1464000	null	22	1
1415109810733	47000	null	1267000	null	21	2
1415109810734	31000	null	1375000	null	22	1
1415109810735	32000	null	1150000	null	21	2
1415109810737	28000	null	1293000	null	22	1
1415109810738	32000	null	1398000	null	21	2
1415109810740	35000	null	1511000	null	22	1
1415109810741	33000	null	1374000	null	21	2
1415109810742	33000	null	1275000	null	22	1
1415109810744	30000	null	1171000	null	21	2
1415109810745	38000	null	1271000	null	22	1
1415109810746	47000	null	1187000	null	21	2
1415109810747	28000	null	1175000	null	22	1
1415109810748	31000	null	1155000	null	21	2
1415109810750	31000	null	1269000	null	22	1
1415109810751	31000	null	1114000	null	21	2
1415109810752	28000	null	1254000	null	22	1
1415109810753	30000	null	1048000	null	21	2
1415109810755	26000	null	1226000	null	22	1
1415109810756	33000	null	1073000	null	21	2
1415109810757	26000	null	1150000	null	22	1
1415109810758	29000	null	1273000	null	21	2
1415109810759	33000	null	1187000	null	22	1
1415109810761	30000	null	1309000	null	21	2
1415109810762	32000	null	1285000	null	22	1
1415109810763	31000	null	1190000	null	21	2
1415109810764	32000	null	1210000	null	22	1
1415109810766	30000	null	1120000	null	21	2
1415109810767	28000	null	1201000	null	22	1
1415109810768	29000	null	1029000	null	21	2
1415109810769	27000	null	1247000	null	22	1
1415109810770	35000	null	1146000	null	21	2
1415109810772	28000	null	1326000	null	22	1
1415109810773	43000	null	1382000	null	21	2
1415109810775	34000	null	1426000	null	22	1
1415109810776	44000	null	1115000	null	21	2
1415109810777	27000	null	1238000	null	22	1
1415109810778	28000	null	1006000	null	21	2
1415109810779	28000	null	1226000	null	22	1
1415109810780	43000	null	1042000	null	21	2
1415109810781	26000	null	1097000	null	22	1
1415109810783	27000	null	1001000	null	21	2
1415109810784	25000	null	1220000	null	22	1
1415109810785	28000	null	1064000	null	21	2
1415109810786	26000	null	1155000	null	22	1
1415109810787	28000	null	1049000	null	21	2
1415109810788	25000	null	1102000	null	22	1
1415109810789	28000	null	1072000	null	21	2
1415109810790	26000	null	1121000	null	22	1
1415109810792	28000	null	1009000	null	21	2
1415109810793	25000	null	1288000	null	22	1
1415109810794	28000	null	1076000	null	21	2
1415109810795	26000	null	1162000	null	22	1
1415109810796	28000	null	1061000	null	21	2
1415109810797	26000	null	1137000	null	22	1
1415109810798	27000	null	1018000	null	21	2
1415109810800	26000	null	1424000	null	22	1
1415109810801	28000	null	1047000	null	21	2
1415109810802	27000	null	1130000	null	22	1
1415109810803	28000	null	975000	null	21	2
1415109810804	26000	null	1127000	null	22	1
1415109810805	28000	null	970000	null	21	2
1415109810806	24000	null	1053000	null	22	1
1415109810807	44000	null	1050000	null	21	2
1415109810809	24000	null	1065000	null	22	1
1415109810810	25000	null	1041000	null	21	2
1415109810811	24000	null	1060000	null	22	1
1415109810812	24000	null	1056000	null	21	2
1415109810813	29000	null	1171000	null	22	1
1415109810814	25000	null	1036000	null	21	2
1415109810815	24000	null	1148000	null	22	1
1415109810816	26000	null	1069000	null	21	2
1415109810818	35000	null	1186000	null	22	1
1415109810819	31000	null	1232000	null	21	2
1415109810820	24000	null	1375000	null	22	1
1415109810822	27000	null	1318000	null	21	2
1415109810823	31000	null	1184000	null	22	1
1415109810824	27000	null	1071000	null	21	2
1415109810825	27000	null	1320000	null	22	1
1415109810827	28000	null	1344000	null	21	2
1415109810828	28000	null	1304000	null	22	1
1415109810829	27000	null	1088000	null	21	2
1415109810830	23000	null	1107000	null	22	1
1415109810831	25000	null	1001000	null	21	2
1415109810832	27000	null	1086000	null	22	1
1415109810833	25000	null	981000	null	21	2
1415109810835	25000	null	1272000	null	22	1
1415109810836	34000	null	1166000	null	21	2
1415109810837	30000	null	1195000	null	22	1
1415109810838	24000	null	978000	null	21	2
1415109810839	21000	null	1138000	null	22	1
1415109810840	24000	null	976000	null	21	2
1415109810841	44000	null	1188000	null	22	1
1415109810843	36000	null	1147000	null	21	2
1415109810844	32000	null	1274000	null	22	1
1415109810845	24000	null	1097000	null	21	2
1415109810846	21000	null	1204000	null	22	1
1415109810847	22000	null	977000	null	21	2
1415109810848	17000	null	1070000	null	22	1
1415109810849	22000	null	1068000	null	21	2
1415109810851	21000	null	1118000	null	22	1
1415109810852	23000	null	967000	null	21	2
1415109810853	20000	null	1115000	null	22	1
1415109810854	22000	null	1006000	null	21	2
1415109810855	19000	null	1071000	null	22	1
1415109810856	41000	null	1159000	null	21	2
1415109810857	29000	null	1189000	null	22	1
1415109810858	22000	null	1006000	null	21	2
1415109810860	18000	null	1356000	null	22	1
1415109810861	21000	null	1001000	null	21	2
1415109810862	18000	null	1093000	null	22	1
1415109810863	20000	null	961000	null	21	2
1415109810864	17000	null	1160000	null	22	1
1415109810865	19000	null	1005000	null	21	2
1415109810866	18000	null	1125000	null	22	1
1415109810867	20000	null	936000	null	21	2
1415109810868	17000	null	1119000	null	22	1
1415109810869	20000	null	963000	null	21	2
1415109810870	25000	null	1167000	null	22	1
1415109810871	20000	null	996000	null	21	2
1415109810873	18000	null	1147000	null	22	1
1415109810874	19000	null	1327000	null	21	2
1415109810875	19000	null	1221000	null	22	1
1415109810876	20000	null	1021000	null	21	2
1415109810877	18000	null	1144000	null	22	1
1415109810878	20000	null	1045000	null	21	2
1415109810879	17000	null	1127000	null	22	1
1415109810881	20000	null	985000	null	21	2
1415109810882	18000	null	1079000	null	22	1
1415109810883	19000	null	962000	null	21	2
1415109810884	16000	null	1111000	null	22	1
1415109810885	20000	null	1057000	null	21	2
1415109810886	18000	null	1201000	null	22	1
1415109810887	21000	null	1015000	null	21	2
1415109810888	18000	null	1126000	null	22	1
1415109810889	20000	null	1022000	null	21	2
1415109810890	17000	null	1114000	null	22	1
1415109810891	20000	null	1020000	null	21	2
1415109810892	17000	null	1048000	null	22	1
1415109810895	19000	null	2073000	null	21	2
1415109810896	20000	null	1325000	null	22	1
1415109810897	23000	null	1063000	null	21	2
1415109810898	17000	null	1106000	null	22	1
1415109810899	21000	null	907000	null	21	2
1415109810900	107000	null	1089000	null	22	1
1415109810901	21000	null	1057000	null	21	2
1415109810903	30000	null	1187000	null	22	1
1415109810904	21000	null	956000	null	21	2
1415109810905	17000	null	1048000	null	22	1
1415109810906	22000	null	979000	null	21	2
1415109810907	17000	null	1077000	null	22	1
1415109810908	19000	null	960000	null	21	2
1415109810909	18000	null	1249000	null	22	1
1415109810910	21000	null	1002000	null	21	2
1415109810911	18000	null	1115000	null	22	1
1415109810912	20000	null	1031000	null	21	2
1415109810913	17000	null	1122000	null	22	1
1415109810914	22000	null	1053000	null	21	2
1415109810915	16000	null	1114000	null	22	1
1415109810916	20000	null	989000	null	21	2
1415109810918	18000	null	1174000	null	22	1
1415109810919	20000	null	967000	null	21	2
1415109810920	17000	null	1143000	null	22	1
1415109810921	20000	null	960000	null	21	2
1415109810922	18000	null	1152000	null	22	1
1415109810923	20000	null	988000	null	21	2
1415109810924	18000	null	1108000	null	22	1
1415109810925	20000	null	1063000	null	21	2
1415109810926	22000	null	1179000	null	22	1
1415109810927	20000	null	1032000	null	21	2
1415109810929	17000	null	1122000	null	22	1
1415109810930	20000	null	986000	null	21	2
1415109810931	17000	null	1168000	null	22	1
1415109810932	20000	null	986000	null	21	2
1415109810933	18000	null	1146000	null	22	1
1415109810934	19000	null	983000	null	21	2
1415109810935	17000	null	1113000	null	22	1
1415109810936	20000	null	1018000	null	21	2
1415109810937	17000	null	1152000	null	22	1
1415109810938	19000	null	1039000	null	21	2
1415109810939	18000	null	1113000	null	22	1
1415109810940	20000	null	975000	null	21	2
1415109810942	17000	null	1076000	null	22	1
1415109810943	19000	null	994000	null	21	2
1415109810944	18000	null	1129000	null	22	1
1415109810945	20000	null	1065000	null	21	2
1415109810946	17000	null	1140000	null	22	1
1415109810947	20000	null	957000	null	21	2
1415109810948	17000	null	1141000	null	22	1
1415109810949	19000	null	1042000	null	21	2
1415109810950	18000	null	1158000	null	22	1
1415109810951	20000	null	975000	null	21	2
1415109810952	26000	null	1155000	null	22	1
1415109810953	20000	null	962000	null	21	2
1415109810955	17000	null	1131000	null	22	1
1415109810956	19000	null	924000	null	21	2
1415109810957	19000	null	1126000	null	22	1
1415109810958	20000	null	1047000	null	21	2
1415109810959	24000	null	1179000	null	22	1
1415109810960	30000	null	1025000	null	21	2
1415109810961	19000	null	1098000	null	22	1
1415109810962	22000	null	1040000	null	21	2
1415109810963	19000	null	1212000	null	22	1
1415109810965	34000	null	1302000	null	21	2
1415109810966	23000	null	1204000	null	22	1
1415109810967	21000	null	1082000	null	21	2
1415109810968	25000	null	1106000	null	22	1
1415109810969	19000	null	979000	null	21	2
1415109810970	19000	null	1161000	null	22	1
1415109810971	19000	null	1013000	null	21	2
1415109810973	18000	null	1169000	null	22	1
1415109810974	19000	null	1009000	null	21	2
1415109810975	17000	null	1087000	null	22	1
1415109810976	20000	null	975000	null	21	2
1415109810977	28000	null	1184000	null	22	1
1415109810978	20000	null	1035000	null	21	2
1415109810979	17000	null	1127000	null	22	1
1415109810980	21000	null	1011000	null	21	2
1415109810981	16000	null	1096000	null	22	1
1415109810982	20000	null	1007000	null	21	2
1415109810983	18000	null	1099000	null	22	1
1415109810985	21000	null	1011000	null	21	2
1415109810986	16000	null	1129000	null	22	1
1415109810987	20000	null	975000	null	21	2
1415109810988	18000	null	1132000	null	22	1
1415109810989	20000	null	973000	null	21	2
1415109810990	18000	null	1176000	null	22	1
1415109810991	20000	null	984000	null	21	2
1415109810992	17000	null	1181000	null	22	1
1415109810993	19000	null	996000	null	21	2
1415109810994	17000	null	1107000	null	22	1
1415109810995	19000	null	1098000	null	21	2
1415109810997	18000	null	1198000	null	22	1
1415109810998	20000	null	1007000	null	21	2
1415109810999	18000	null	1145000	null	22	1
1415109811000	19000	null	938000	null	21	2
1415109811001	18000	null	1185000	null	22	1
1415109811002	20000	null	999000	null	21	2
1415109811003	17000	null	1153000	null	22	1
1415109811004	20000	null	1012000	null	21	2
